	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
Gprc5b2	0.004979313	0.435762575	0.132	0.104	1	pericyte	Gprc5b
Zbtb7c1	0.005089611	0.606057564	0.281	0.261	1	pericyte	Zbtb7c
Htra14	0.005361973	0.499528618	0.168	0.139	1	pericyte	Htra1
Thap31	0.005504761	0.549008944	0.219	0.196	1	pericyte	Thap3
Runx22	0.005521213	0.405505185	0.226	0.197	1	pericyte	Runx2
Ttc285	0.00585425	0.294042859	0.489	0.485	1	pericyte	Ttc28
Vwa82	0.006022399	0.516136735	0.397	0.406	1	pericyte	Vwa8
Ech11	0.006427851	0.433393043	0.109	0.083	1	pericyte	Ech1
Fam49a2	0.0069191	0.458162784	0.308	0.29	1	pericyte	Fam49a
Tmem30a1	0.007673398	0.470056982	0.156	0.13	1	pericyte	Tmem30a
Dennd5b4	0.007822571	0.52025725	0.258	0.236	1	pericyte	Dennd5b
Sep-82	0.007831231	0.460032264	0.204	0.176	1	pericyte	8-Sep
Gm268353	0.00798304	0.426782553	0.27	0.245	1	pericyte	Gm26835
Eml65	0.008067454	0.46176238	0.218	0.187	1	pericyte	Eml6
Myo1d5	0.00820252	0.313606437	0.251	0.222	1	pericyte	Myo1d
Cdc42ep42	0.008614899	0.440867656	0.104	0.08	1	pericyte	Cdc42ep4
Ston14	0.008653466	0.356315333	0.116	0.09	1	pericyte	Ston1
Zcchc241	0.00912162	0.483166883	0.281	0.263	1	pericyte	Zcchc24
Hnrnph31	0.00940644	0.254860326	0.193	0.267	1	pericyte	Hnrnph3
Skap12	0	5.130132754	0.899	0.012	0	t_cell	Skap1
Inpp4b6	0	4.690246803	0.742	0.123	0	t_cell	Inpp4b
AC140209.11	0	4.604526533	0.579	0.005	0	t_cell	AC140209.1
Themis	0	3.71656074	0.466	0.007	0	t_cell	Themis
St6galnac33	0	3.715159512	0.575	0.036	0	t_cell	St6galnac3
Prkcq2	0	3.668958935	0.622	0.017	0	t_cell	Prkcq
Tox7	0	3.542115345	0.515	0.052	0	t_cell	Tox
Bcl11b1	0	3.523660111	0.551	0.005	0	t_cell	Bcl11b
Cd2472	0	3.510643975	0.553	0.018	0	t_cell	Cd247
Arhgap154	0	3.434569243	0.942	0.237	0	t_cell	Arhgap15
Itk1	0	3.340151926	0.531	0.002	0	t_cell	Itk
Ripor25	0	3.295711406	0.638	0.064	0	t_cell	Ripor2
Camk4	0	3.294096306	0.516	0.008	0	t_cell	Camk4
Lef12	0	3.272416468	0.353	0.006	0	t_cell	Lef1
Ets15	0	3.231374198	0.625	0.078	0	t_cell	Ets1
Cd2263	0	3.108162279	0.496	0.02	0	t_cell	Cd226
Ms4a4b1	0	3.086561657	0.414	0.015	0	t_cell	Ms4a4b
Kcnq55	0	2.981614176	0.417	0.067	0	t_cell	Kcnq5
Ikzf31	0	2.9034215	0.456	0.009	0	t_cell	Ikzf3
Tnik4	0	2.823694439	0.554	0.088	0	t_cell	Tnik
Dach2	0	2.764702302	0.132	0.007	0	t_cell	Dach2
Stat42	0	2.759893867	0.435	0.01	0	t_cell	Stat4
Satb12	0	2.744605466	0.306	0.059	0	t_cell	Satb1
Itga44	0	2.703064252	0.562	0.134	0	t_cell	Itga4
Emb3	0	2.63673134	0.407	0.046	0	t_cell	Emb
Ikzf14	0	2.58507733	0.672	0.192	0	t_cell	Ikzf1
Ptprc4	0	2.574980449	0.9	0.28	0	t_cell	Ptprc
Gimap31	0	2.574535361	0.379	0.003	0	t_cell	Gimap3
Gimap41	0	2.476144385	0.331	0.007	0	t_cell	Gimap4
Lck1	0	2.46833978	0.333	0.003	0	t_cell	Lck
Ccdc88c6	0	2.453590473	0.486	0.089	0	t_cell	Ccdc88c
Il7r1	0	2.437648703	0.385	0.075	0	t_cell	Il7r
Ccnd35	0	2.399359052	0.748	0.323	0	t_cell	Ccnd3
Scml43	0	2.321190033	0.393	0.048	0	t_cell	Scml4
Ptpn224	0	2.27076124	0.461	0.098	0	t_cell	Ptpn22
Il18r11	0	2.239007588	0.268	0.02	0	t_cell	Il18r1
Dock24	0	2.213449498	0.927	0.314	0	t_cell	Dock2
Sidt12	0	2.203175416	0.253	0.027	0	t_cell	Sidt1
Rinl1	0	2.198408239	0.303	0.018	0	t_cell	Rinl
Gimap83	0	2.191021256	0.321	0.008	0	t_cell	Gimap8
Dock105	0	2.179094889	0.829	0.442	0	t_cell	Dock10
Itgal3	0	2.143536868	0.315	0.012	0	t_cell	Itgal
Rasgrp12	0	2.13576134	0.292	0.012	0	t_cell	Rasgrp1
Ankrd444	0	2.127196288	0.816	0.513	0	t_cell	Ankrd44
Lcp24	0	2.089463522	0.473	0.099	0	t_cell	Lcp2
Gimap63	0	2.077537788	0.289	0.014	0	t_cell	Gimap6
A430078G23Rik3	0	2.068425664	0.281	0.014	0	t_cell	A430078G23Rik
Arhgap454	0	2.041375058	0.66	0.209	0	t_cell	Arhgap45
Gm44174	0	2.03492436	0.157	0	0	t_cell	Gm44174
Fam169b	0	2.030793311	0.213	0.006	0	t_cell	Fam169b
Ipcef13	0	1.987227584	0.254	0.029	0	t_cell	Ipcef1
Pik3cd4	0	1.973968887	0.437	0.11	0	t_cell	Pik3cd
Slamf6	0	1.956601196	0.184	0.005	0	t_cell	Slamf6
Il2ra	0	1.954192479	0.173	0.007	0	t_cell	Il2ra
Rab27a3	0	1.949692497	0.252	0.015	0	t_cell	Rab27a
Cyfip22	0	1.940280847	0.313	0.036	0	t_cell	Cyfip2
Jakmip11	0	1.910021413	0.267	0.011	0	t_cell	Jakmip1
Itgb72	0	1.906399912	0.267	0.015	0	t_cell	Itgb7
BE692007	0	1.893212309	0.215	0.029	0	t_cell	BE692007
Tespa11	0	1.88702583	0.245	0.004	0	t_cell	Tespa1
Zfp8311	0	1.873709361	0.24	0.004	0	t_cell	Zfp831
Traf3ip33	0	1.859752048	0.252	0.013	0	t_cell	Traf3ip3
Txk1	0	1.833607836	0.218	0.009	0	t_cell	Txk
Ppp1r16b3	0	1.833159273	0.253	0.018	0	t_cell	Ppp1r16b
Selplg3	0	1.825338572	0.295	0.044	0	t_cell	Selplg
Elmo16	0	1.813694475	0.806	0.443	0	t_cell	Elmo1
Clnk1	0	1.796917286	0.114	0.004	0	t_cell	Clnk
Oprm12	0	1.755999731	0.195	0.022	0	t_cell	Oprm1
Rhoh3	0	1.726237749	0.276	0.048	0	t_cell	Rhoh
Nxpe3	0	1.711509254	0.198	0.014	0	t_cell	Nxpe3
Card114	0	1.666979682	0.288	0.046	0	t_cell	Card11
AC163354.12	0	1.657776665	0.124	0.008	0	t_cell	AC163354.1
Trbc2	0	1.642981928	0.155	0.001	0	t_cell	Trbc2
Cd28	0	1.641341078	0.173	0.003	0	t_cell	Cd28
Samsn13	0	1.624442702	0.219	0.029	0	t_cell	Samsn1
Il18rap1	0	1.620615991	0.179	0.004	0	t_cell	Il18rap
Trbc11	0	1.606356177	0.153	0.001	0	t_cell	Trbc1
Gpr1323	0	1.597710174	0.225	0.022	0	t_cell	Gpr132
Cd3e	0	1.595616921	0.179	0	0	t_cell	Cd3e
H2-Q62	0	1.590625718	0.207	0.019	0	t_cell	H2-Q6
Cd5	0	1.574790627	0.152	0.001	0	t_cell	Cd5
Cxcr6	0	1.560724957	0.153	0.015	0	t_cell	Cxcr6
Mbnl14	0	1.560335506	0.902	0.78	0	t_cell	Mbnl1
Grap21	0	1.548149767	0.178	0.004	0	t_cell	Grap2
Klrk12	0	1.52258458	0.129	0.007	0	t_cell	Klrk1
Tcf71	0	1.516879289	0.158	0.005	0	t_cell	Tcf7
Gimap11	0	1.515042123	0.158	0.005	0	t_cell	Gimap1
Faah1	0	1.482260282	0.184	0.014	0	t_cell	Faah
Tbc1d10c1	0	1.477884184	0.169	0.005	0	t_cell	Tbc1d10c
H2-Q71	0	1.447453502	0.166	0.015	0	t_cell	H2-Q7
Cd21	0	1.439703101	0.167	0.006	0	t_cell	Cd2
Ccl51	0	1.43312543	0.108	0.003	0	t_cell	Ccl5
Runx31	0	1.429349495	0.147	0.003	0	t_cell	Runx3
Il27ra	0	1.388423195	0.171	0.018	0	t_cell	Il27ra
Dnah81	0	1.377001079	0.134	0.012	0	t_cell	Dnah8
Ctse	0	1.363574791	0.14	0.007	0	t_cell	Ctse
Cd6	0	1.358689786	0.122	0.001	0	t_cell	Cd6
Ltb	0	1.350528514	0.141	0.002	0	t_cell	Ltb
Spn1	0	1.337285183	0.162	0.005	0	t_cell	Spn
Cd3g	0	1.333571933	0.137	0	0	t_cell	Cd3g
Ubash3a	0	1.307324583	0.121	0.001	0	t_cell	Ubash3a
Ptprcap1	0	1.288324228	0.138	0.003	0	t_cell	Ptprcap
Acap11	0	1.283000291	0.14	0.003	0	t_cell	Acap1
Rasal31	0	1.279921369	0.152	0.012	0	t_cell	Rasal3
Il2rb1	0	1.273025088	0.129	0.002	0	t_cell	Il2rb
Cd961	0	1.271677146	0.123	0.001	0	t_cell	Cd96
Icos	0	1.259004934	0.12	0.004	0	t_cell	Icos
Hs3st3b11	0	1.240890801	0.143	0.014	0	t_cell	Hs3st3b1
2010300F17Rik	0	1.193970662	0.11	0.002	0	t_cell	2010300F17Rik
Gpr1741	0	1.168234567	0.125	0.002	0	t_cell	Gpr174
Myo3b	0	1.151627242	0.111	0.006	0	t_cell	Myo3b
Slain11	0	1.110565829	0.118	0.009	0	t_cell	Slain1
Sell1	0	1.108781657	0.103	0.005	0	t_cell	Sell
Il2rg1	0	1.066651996	0.116	0.009	0	t_cell	Il2rg
Cysltr21	0	1.066619753	0.12	0.009	0	t_cell	Cysltr2
P2ry101	0	1.012931505	0.105	0.003	0	t_cell	P2ry10
Btla1	0	0.989148145	0.106	0.007	0	t_cell	Btla
Epsti14	4.02E-304	2.133150323	0.463	0.134	1.15E-299	t_cell	Epsti1
Ccr23	5.36E-304	1.576875055	0.251	0.042	1.54E-299	t_cell	Ccr2
Ifi206	5.03E-295	1.050466062	0.108	0.009	1.45E-290	t_cell	Ifi206
Ms4a6b3	2.16E-293	1.812332785	0.306	0.063	6.19E-289	t_cell	Ms4a6b
Fli16	5.74E-289	1.650219793	0.655	0.262	1.65E-284	t_cell	Fli1
Gm267404	3.60E-284	1.896168627	0.528	0.181	1.03E-279	t_cell	Gm26740
Pitpnc15	5.52E-284	1.710457456	0.769	0.421	1.58E-279	t_cell	Pitpnc1
Il1rl12	6.80E-279	2.025373485	0.177	0.024	1.95E-274	t_cell	Il1rl1
Sep-62	1.08E-271	1.465439929	0.184	0.026	3.09E-267	t_cell	6-Sep
H2-K14	2.56E-268	2.05150434	0.462	0.152	7.35E-264	t_cell	H2-K1
Bcl25	5.06E-265	2.868984354	0.607	0.299	1.45E-260	t_cell	Bcl2
Mir142hg4	1.64E-258	1.557117618	0.609	0.231	4.70E-254	t_cell	Mir142hg
Tmem1541	1.57E-246	1.292725599	0.159	0.022	4.50E-242	t_cell	Tmem154
Rcsd17	7.96E-243	1.771165951	0.381	0.109	2.29E-238	t_cell	Rcsd1
Klhl63	1.09E-242	1.600904158	0.214	0.038	3.12E-238	t_cell	Klhl6
B4galnt12	2.16E-240	1.122985307	0.129	0.015	6.22E-236	t_cell	B4galnt1
Pecam13	4.87E-240	1.039212479	0.237	0.044	1.40E-235	t_cell	Pecam1
AU0202063	7.28E-235	1.921751661	0.317	0.082	2.09E-230	t_cell	AU020206
Dgka3	3.17E-231	2.087416688	0.35	0.101	9.10E-227	t_cell	Dgka
Ppm1h5	4.53E-229	1.846340974	0.655	0.356	1.30E-224	t_cell	Ppm1h
Dennd2d3	1.03E-227	2.027740345	0.328	0.09	2.95E-223	t_cell	Dennd2d
Tbx212	3.23E-225	1.267996066	0.108	0.011	9.27E-221	t_cell	Tbx21
Runx15	1.61E-222	1.49934593	0.712	0.376	4.63E-218	t_cell	Runx1
Prex14	2.17E-222	1.760449545	0.387	0.121	6.22E-218	t_cell	Prex1
Stk105	2.97E-222	1.874206245	0.424	0.146	8.52E-218	t_cell	Stk10
Sla3	2.87E-210	1.48207696	0.229	0.048	8.25E-206	t_cell	Sla
Slc9a94	4.94E-209	1.225590397	0.677	0.322	1.42E-204	t_cell	Slc9a9
Tspan321	1.16E-204	1.085495552	0.135	0.018	3.33E-200	t_cell	Tspan32
Shisa54	7.01E-204	1.630216991	0.254	0.06	2.01E-199	t_cell	Shisa5
Nup2104	6.50E-201	1.604373839	0.237	0.054	1.87E-196	t_cell	Nup210
Cntn1	1.41E-195	1.601953921	0.107	0.012	4.06E-191	t_cell	Cntn1
Gm427221	1.68E-195	1.213928755	0.121	0.016	4.82E-191	t_cell	Gm42722
Traf12	5.26E-194	1.14019814	0.135	0.019	1.51E-189	t_cell	Traf1
Fam107b4	1.96E-193	2.142943645	0.395	0.146	5.63E-189	t_cell	Fam107b
Fyb4	5.37E-193	1.324289976	0.603	0.269	1.54E-188	t_cell	Fyb
Coro1a3	1.43E-189	1.29390743	0.191	0.037	4.10E-185	t_cell	Coro1a
Gata31	7.84E-187	1.430386398	0.178	0.033	2.25E-182	t_cell	Gata3
Id22	1.20E-185	1.352653851	0.165	0.029	3.46E-181	t_cell	Id2
Mirt11	3.45E-183	0.996281919	0.102	0.012	9.90E-179	t_cell	Mirt1
Rabgap1l4	5.05E-183	1.703591447	0.715	0.543	1.45E-178	t_cell	Rabgap1l
Prkch6	4.60E-181	1.771240099	0.487	0.214	1.32E-176	t_cell	Prkch
Zc3hav14	6.94E-181	1.863135736	0.512	0.251	1.99E-176	t_cell	Zc3hav1
Nlrc31	2.78E-180	1.308511233	0.171	0.032	7.98E-176	t_cell	Nlrc3
Fyn5	5.94E-176	1.674151911	0.554	0.275	1.71E-171	t_cell	Fyn
Atp8b44	9.01E-175	1.598137659	0.369	0.126	2.59E-170	t_cell	Atp8b4
Spata134	1.78E-174	1.466614273	0.222	0.052	5.12E-170	t_cell	Spata13
Hsd11b11	4.76E-173	1.612095046	0.201	0.044	1.37E-168	t_cell	Hsd11b1
Bin23	1.24E-172	1.232589328	0.194	0.041	3.57E-168	t_cell	Bin2
Srgn4	5.14E-172	1.191888245	0.136	0.022	1.48E-167	t_cell	Srgn
Cd534	4.22E-167	1.244426247	0.194	0.042	1.21E-162	t_cell	Cd53
Sorl15	2.96E-166	1.638461149	0.32	0.105	8.51E-162	t_cell	Sorl1
Bach24	8.73E-166	2.154901866	0.491	0.244	2.51E-161	t_cell	Bach2
Cytip4	2.15E-164	1.302243875	0.244	0.062	6.18E-160	t_cell	Cytip
Nebl3	2.23E-164	1.508881286	0.143	0.025	6.40E-160	t_cell	Nebl
Dennd1c4	3.22E-161	1.32504262	0.212	0.05	9.25E-157	t_cell	Dennd1c
Sema4d6	3.68E-159	1.546558115	0.267	0.077	1.06E-154	t_cell	Sema4d
Iqgap25	1.36E-156	1.520243486	0.536	0.269	3.90E-152	t_cell	Iqgap2
St8sia45	4.94E-153	1.429202041	0.36	0.129	1.42E-148	t_cell	St8sia4
Gbp81	6.36E-153	1.098903641	0.128	0.021	1.83E-148	t_cell	Gbp8
Psd43	6.79E-153	1.213069873	0.171	0.036	1.95E-148	t_cell	Psd4
Stk17b4	4.82E-148	1.545233342	0.316	0.109	1.38E-143	t_cell	Stk17b
Pik3r54	9.26E-146	1.533630746	0.374	0.144	2.66E-141	t_cell	Pik3r5
Fmnl13	1.63E-141	1.267411909	0.193	0.047	4.68E-137	t_cell	Fmnl1
Retreg15	8.89E-140	1.541457728	0.278	0.09	2.55E-135	t_cell	Retreg1
Adgre54	5.39E-138	1.625890867	0.422	0.194	1.55E-133	t_cell	Adgre5
Rac21	1.87E-135	0.919271055	0.119	0.021	5.38E-131	t_cell	Rac2
Orai2	3.25E-135	1.014209883	0.129	0.024	9.34E-131	t_cell	Orai2
Sh2d3c5	3.69E-135	1.134745376	0.136	0.026	1.06E-130	t_cell	Sh2d3c
Fam102a2	1.65E-134	1.563138414	0.227	0.066	4.74E-130	t_cell	Fam102a
Def61	1.03E-133	1.249977602	0.175	0.041	2.95E-129	t_cell	Def6
Tmem1631	5.06E-133	1.297536848	0.11	0.018	1.45E-128	t_cell	Tmem163
Mllt34	1.70E-131	1.737877328	0.519	0.311	4.87E-127	t_cell	Mllt3
Apobec35	3.09E-131	1.27771335	0.393	0.162	8.87E-127	t_cell	Apobec3
Akna3	5.31E-130	1.143025005	0.156	0.034	1.52E-125	t_cell	Akna
Rapgef62	2.79E-129	1.752166856	0.601	0.446	8.00E-125	t_cell	Rapgef6
Dock84	3.59E-126	1.180555866	0.581	0.337	1.03E-121	t_cell	Dock8
Gm367561	6.46E-126	1.122321586	0.11	0.019	1.86E-121	t_cell	Gm36756
Coro2a4	3.31E-122	1.623379806	0.319	0.123	9.52E-118	t_cell	Coro2a
Atp2b15	1.57E-121	1.361043575	0.667	0.505	4.52E-117	t_cell	Atp2b1
Inpp5d4	4.92E-119	1.121617558	0.484	0.234	1.41E-114	t_cell	Inpp5d
Itpr24	6.44E-119	1.659125704	0.541	0.356	1.85E-114	t_cell	Itpr2
Fndc91	9.83E-117	1.017320093	0.109	0.02	2.82E-112	t_cell	Fndc9
Nlrc54	1.23E-114	1.855887879	0.369	0.176	3.55E-110	t_cell	Nlrc5
Laptm54	5.02E-114	1.090830071	0.195	0.054	1.44E-109	t_cell	Laptm5
Tmem71	2.83E-112	1.289530051	0.159	0.039	8.14E-108	t_cell	Tmem71
Apbb1ip5	8.58E-111	1.243341759	0.556	0.335	2.47E-106	t_cell	Apbb1ip
Slc38a14	4.07E-110	1.320991539	0.24	0.081	1.17E-105	t_cell	Slc38a1
Tnrc6b3	1.45E-109	1.160108901	0.697	0.631	4.16E-105	t_cell	Tnrc6b
Lrrc8c5	7.10E-109	1.445275542	0.31	0.125	2.04E-104	t_cell	Lrrc8c
Gramd1b4	3.20E-107	1.520857871	0.433	0.229	9.18E-103	t_cell	Gramd1b
Itpkb7	1.26E-106	1.326656306	0.496	0.281	3.63E-102	t_cell	Itpkb
Sp1005	7.48E-102	1.356553028	0.46	0.259	2.15E-97	t_cell	Sp100
Pdcd42	1.45E-101	1.739134129	0.442	0.263	4.18E-97	t_cell	Pdcd4
Ppp3cc2	1.72E-100	1.632122288	0.344	0.164	4.95E-96	t_cell	Ppp3cc
Atxn14	9.39E-100	1.438615844	0.682	0.616	2.70E-95	t_cell	Atxn1
Fryl4	1.93E-98	1.529939524	0.537	0.389	5.53E-94	t_cell	Fryl
Macf17	2.50E-97	0.910989024	0.785	0.805	7.18E-93	t_cell	Macf1
Tasp12	4.53E-97	1.904696181	0.39	0.216	1.30E-92	t_cell	Tasp1
Osbpl34	1.19E-96	1.661362574	0.304	0.132	3.41E-92	t_cell	Osbpl3
Nedd95	2.24E-96	1.276017492	0.507	0.307	6.44E-92	t_cell	Nedd9
Gm8369	5.91E-95	1.026742029	0.124	0.029	1.70E-90	t_cell	Gm8369
Cd823	1.90E-94	1.00691275	0.122	0.028	5.47E-90	t_cell	Cd82
Pstpip14	1.18E-92	1.109692033	0.172	0.05	3.39E-88	t_cell	Pstpip1
Fnbp14	6.14E-92	1.284854993	0.612	0.514	1.76E-87	t_cell	Fnbp1
Ppp1r12a6	1.20E-91	1.273393437	0.654	0.615	3.45E-87	t_cell	Ppp1r12a
Slc14a11	1.75E-91	0.899287525	0.11	0.024	5.02E-87	t_cell	Slc14a1
Gng25	1.80E-90	1.373966059	0.354	0.171	5.17E-86	t_cell	Gng2
Cracr2a1	1.85E-89	1.13739137	0.141	0.037	5.32E-85	t_cell	Cracr2a
Msi25	3.76E-88	1.334960958	0.58	0.449	1.08E-83	t_cell	Msi2
Ikzf23	1.38E-86	2.692594475	0.355	0.194	3.96E-82	t_cell	Ikzf2
Akap134	3.00E-86	0.938812	0.748	0.724	8.61E-82	t_cell	Akap13
Fxyd54	4.19E-86	0.792036197	0.115	0.027	1.20E-81	t_cell	Fxyd5
Kif21b2	4.45E-86	1.172759466	0.16	0.047	1.28E-81	t_cell	Kif21b
Ankrd113	2.52E-84	1.021842274	0.678	0.663	7.24E-80	t_cell	Ankrd11
Znrf33	6.35E-84	1.654652288	0.393	0.23	1.82E-79	t_cell	Znrf3
Tspan134	1.43E-83	0.921025422	0.117	0.028	4.11E-79	t_cell	Tspan13
Plcxd2	3.88E-82	1.018798614	0.127	0.033	1.11E-77	t_cell	Plcxd2
Cnot6l3	4.30E-82	1.625927145	0.461	0.316	1.24E-77	t_cell	Cnot6l
Arhgef36	1.22E-81	1.185126159	0.533	0.367	3.51E-77	t_cell	Arhgef3
Aff35	1.42E-81	1.582543747	0.361	0.187	4.07E-77	t_cell	Aff3
Fam105a4	1.43E-81	1.249009663	0.266	0.11	4.10E-77	t_cell	Fam105a
Arhgap304	3.61E-81	1.187527546	0.309	0.14	1.04E-76	t_cell	Arhgap30
Clint13	7.20E-81	1.397067282	0.558	0.459	2.07E-76	t_cell	Clint1
Aak13	1.14E-79	1.43890478	0.534	0.428	3.28E-75	t_cell	Aak1
Stk44	1.14E-79	1.490786762	0.393	0.231	3.29E-75	t_cell	Stk4
Pde7a2	2.03E-78	1.544427686	0.481	0.333	5.83E-74	t_cell	Pde7a
Peli15	4.93E-78	1.686570526	0.459	0.319	1.42E-73	t_cell	Peli1
Tbc1d18	4.33E-77	1.300460812	0.348	0.182	1.24E-72	t_cell	Tbc1d1
Thy11	5.23E-77	0.963639523	0.115	0.029	1.50E-72	t_cell	Thy1
Arhgap47	1.01E-75	1.065568117	0.159	0.05	2.90E-71	t_cell	Arhgap4
Rgs34	4.19E-73	1.024289668	0.13	0.037	1.20E-68	t_cell	Rgs3
Arhgdib4	4.23E-73	1.189109499	0.197	0.073	1.22E-68	t_cell	Arhgdib
Gpr1832	7.53E-73	1.105315938	0.152	0.047	2.16E-68	t_cell	Gpr183
Fam49b4	1.13E-72	1.082227779	0.568	0.446	3.24E-68	t_cell	Fam49b
Dtnb3	1.85E-72	1.383073143	0.282	0.135	5.32E-68	t_cell	Dtnb
Pip5k1b5	4.11E-71	1.448783436	0.173	0.061	1.18E-66	t_cell	Pip5k1b
H2-Q42	4.27E-71	1.153092077	0.155	0.051	1.23E-66	t_cell	H2-Q4
Crlf34	7.30E-71	1.509088669	0.406	0.252	2.10E-66	t_cell	Crlf3
Jak13	8.94E-71	1.309471662	0.554	0.462	2.57E-66	t_cell	Jak1
Cdk177	2.75E-70	1.366840049	0.456	0.313	7.90E-66	t_cell	Cdk17
Arhgap92	1.40E-68	0.942415374	0.127	0.037	4.02E-64	t_cell	Arhgap9
Gab34	2.03E-67	1.350463694	0.261	0.12	5.83E-63	t_cell	Gab3
Tmem642	6.38E-67	1.071098204	0.122	0.035	1.83E-62	t_cell	Tmem64
Ptpn72	8.61E-67	0.873179335	0.116	0.032	2.47E-62	t_cell	Ptpn7
Arhgap269	9.91E-67	1.138101314	0.566	0.454	2.85E-62	t_cell	Arhgap26
Smc45	1.45E-66	1.544395329	0.29	0.148	4.15E-62	t_cell	Smc4
Cyth15	2.51E-65	1.34825302	0.428	0.288	7.20E-61	t_cell	Cyth1
Dennd4a5	4.59E-64	1.710078064	0.404	0.268	1.32E-59	t_cell	Dennd4a
Prkca3	2.90E-62	1.23389465	0.559	0.462	8.34E-58	t_cell	Prkca
Tap11	8.18E-62	0.969022684	0.123	0.037	2.35E-57	t_cell	Tap1
Sh3kbp13	1.29E-60	1.106641799	0.551	0.444	3.69E-56	t_cell	Sh3kbp1
Btbd113	4.40E-59	1.361898324	0.208	0.089	1.26E-54	t_cell	Btbd11
Myh99	5.06E-59	1.215162256	0.498	0.387	1.45E-54	t_cell	Myh9
Abtb24	5.92E-59	1.369879154	0.174	0.068	1.70E-54	t_cell	Abtb2
Arhgef183	8.21E-58	1.610885553	0.32	0.19	2.36E-53	t_cell	Arhgef18
Adam193	5.55E-57	1.207591304	0.365	0.22	1.59E-52	t_cell	Adam19
Tg4	1.99E-56	1.038897342	0.148	0.052	5.71E-52	t_cell	Tg
Ms4a6c4	7.60E-56	1.018094166	0.205	0.086	2.18E-51	t_cell	Ms4a6c
Tecpr13	7.64E-56	1.460235289	0.278	0.152	2.20E-51	t_cell	Tecpr1
Serinc37	9.03E-56	0.866137273	0.377	0.215	2.60E-51	t_cell	Serinc3
Rapgef42	1.71E-54	0.993455762	0.119	0.038	4.91E-50	t_cell	Rapgef4
Tnfaip85	4.18E-54	1.349361755	0.47	0.365	1.20E-49	t_cell	Tnfaip8
Cish1	3.81E-53	0.912249597	0.103	0.031	1.09E-48	t_cell	Cish
Galnt61	4.09E-52	0.860746012	0.106	0.032	1.17E-47	t_cell	Galnt6
Nsd33	9.09E-52	1.158817988	0.587	0.58	2.61E-47	t_cell	Nsd3
Nfatc24	2.84E-51	1.069783697	0.232	0.111	8.16E-47	t_cell	Nfatc2
Nfatc32	4.35E-51	1.463035886	0.417	0.315	1.25E-46	t_cell	Nfatc3
Nfatc16	4.46E-51	1.288385199	0.267	0.143	1.28E-46	t_cell	Nfatc1
Maml27	2.50E-50	1.018072526	0.655	0.636	7.19E-46	t_cell	Maml2
Arap26	2.90E-50	1.451573856	0.297	0.176	8.34E-46	t_cell	Arap2
Elf44	7.78E-50	1.116047895	0.335	0.202	2.24E-45	t_cell	Elf4
Pim11	1.36E-49	1.086376932	0.152	0.06	3.90E-45	t_cell	Pim1
Pacs13	3.01E-49	1.378755917	0.424	0.319	8.66E-45	t_cell	Pacs1
4930444A19Rik4	4.15E-49	1.454287888	0.287	0.164	1.19E-44	t_cell	4930444A19Rik
Ccnd25	1.91E-48	1.408809025	0.238	0.125	5.47E-44	t_cell	Ccnd2
Slco3a16	2.08E-48	1.13819423	0.369	0.235	5.96E-44	t_cell	Slco3a1
Ubash3b5	3.99E-48	1.078903118	0.327	0.187	1.15E-43	t_cell	Ubash3b
Sytl23	4.57E-48	1.085909083	0.129	0.046	1.31E-43	t_cell	Sytl2
Chd34	4.28E-47	1.166586201	0.327	0.203	1.23E-42	t_cell	Chd3
Ncoa24	5.37E-46	0.981158317	0.589	0.587	1.54E-41	t_cell	Ncoa2
Stim14	5.64E-45	1.241516525	0.475	0.405	1.62E-40	t_cell	Stim1
Lrrfip18	8.95E-45	1.286044755	0.372	0.263	2.57E-40	t_cell	Lrrfip1
Vps37b4	2.05E-44	1.242109202	0.159	0.068	5.88E-40	t_cell	Vps37b
H2-D15	8.58E-43	1.046432863	0.21	0.104	2.47E-38	t_cell	H2-D1
Fam196b4	2.02E-42	1.079340144	0.286	0.161	5.79E-38	t_cell	Fam196b
Plcl24	4.44E-42	0.939193241	0.449	0.329	1.28E-37	t_cell	Plcl2
Foxp16	4.98E-42	1.066832921	0.655	0.708	1.43E-37	t_cell	Foxp1
Atp2a33	1.64E-41	0.879997184	0.11	0.039	4.71E-37	t_cell	Atp2a3
Gramd33	2.47E-41	1.651439897	0.272	0.168	7.09E-37	t_cell	Gramd3
Sema4a4	3.07E-41	1.000255746	0.17	0.077	8.81E-37	t_cell	Sema4a
Mbp3	5.82E-41	1.266623943	0.347	0.24	1.67E-36	t_cell	Mbp
Prkd22	7.67E-41	1.165394559	0.184	0.089	2.20E-36	t_cell	Prkd2
Sp44	2.33E-40	1.194963214	0.2	0.102	6.68E-36	t_cell	Sp4
Aim24	8.64E-40	1.047417174	0.185	0.088	2.48E-35	t_cell	Aim2
Camk1d4	1.34E-39	0.71754748	0.449	0.318	3.85E-35	t_cell	Camk1d
Lbr4	1.58E-38	0.999257519	0.18	0.087	4.54E-34	t_cell	Lbr
Mctp24	5.23E-38	1.010539984	0.173	0.082	1.50E-33	t_cell	Mctp2
Galnt106	8.65E-38	1.218687206	0.273	0.167	2.48E-33	t_cell	Galnt10
Elovl55	2.72E-37	1.240519403	0.212	0.116	7.83E-33	t_cell	Elovl5
